order_id,order_date,product_category,region,quarter,units_sold,customer_segment,unit_price,revenue
ORD-16505,2025-04-14,Books,Southeast,Q2,2.0,Consumer,6.13,12.26
ORD-16506,2025-09-06,Beauty,Mid-Atlantic,Q3,3.0,Corporate,9.31,27.93
ORD-16507,2025-07-30,Electronics,,Q3,5.0,Corporate,124.28999999999999,621.45
ORD-16508,2025-05-30,Sports,Mid-Atlantic,Q2,17.0,Home Office,26.07,443.19
ORD-16509,2025-05-23,Beauty,Northwest,Q2,13.0,Corporate,10.59,137.67
ORD-16510,2025-02-05,Clothing,Southwest,Q1,1.0,Corporate,200.735,
ORD-16511,2025-04-30,Electronics,Northwest,Q2,16.0,Corporate,130.47,2087.52
ORD-16512,2025-12-03,Electronics,Northwest,Q4,19.0,Home Office,130.98,2488.62
ORD-16513,2025-10-14,Electronics,Northeast,Q4,17.0,Consumer,139.42,2370.14
ORD-16514,2025-01-23,Beauty,Southeast,Q1,13.0,Consumer,14.59,189.67
ORD-16515,2025-02-17,Electronics,Northwest,Q1,19.0,Consumer,118.26,2246.94
ORD-16516,2025-10-28,Electronics,Southwest,Q4,15.0,Consumer,133.96,2009.4
ORD-16517,2025-07-07,Clothing,Mountain,Q3,13.0,Consumer,18.46,239.98
ORD-16518,2025-08-11,Home & Kitchen,Southwest,Q3,6.0,Consumer,38.330000000000005,229.98
ORD-16519,2025-10-10,Electronics,Southeast,Q4,5.0,Consumer,123.04,615.2
ORD-16520,2025-06-07,Electronics,New England,Q2,19.0,Home Office,153.46,2915.74
ORD-16521,2025-08-13,Electronics,Mountain,Q3,18.0,Home Office,155.31,2795.58
ORD-16522,2025-10-13,Beauty,Southwest,Q4,17.0,Corporate,12.12,206.04
ORD-16523,2025-09-23,Electronics,Northwest,Q3,11.0,Consumer,161.29,1774.19
ORD-16524,2025-02-02,Home & Kitchen,South,Q1,18.0,Home Office,39.36,708.48
ORD-16525,2025-03-28,Electronics,New England,Q1,13.0,Home Office,119.99,1559.87
ORD-16526,2025-02-01,Electronics,Midwest,Q1,13.0,Home Office,136.54,1775.02
ORD-16527,2025-11-17,Clothing,Northeast,Q4,5.0,Corporate,11.98,59.9
ORD-16528,2025-04-05,Electronics,New England,Q2,4.0,Consumer,128.23000000000002,512.92
ORD-16529,2025-03-02,Electronics,Northeast,Q1,2.0,Consumer,140.20999999999998,280.42
ORD-16530,2025-12-29,Clothing,West,Q4,13.0,Home Office,10.87,141.31
ORD-16531,2025-03-31,Clothing,,Q1,1.0,Consumer,12.55,12.55
ORD-16532,2025-01-03,Beauty,Midwest,Q1,9.0,Consumer,11.49,103.41
ORD-16533,2025-04-24,Electronics,West,Q2,13.0,Consumer,137.93,1793.09
ORD-16534,2025-02-03,Sports,Midwest,Q1,5.0,Consumer,28.46,142.3
ORD-16535,2025-06-23,Sports,South,Q2,17.0,Home Office,19.64,333.88
ORD-16536,2025-11-11,Beauty,Northeast,Q4,3.0,Consumer,11.39,34.17
ORD-16537,2025-10-20,Clothing,Southeast,Q4,5.0,Consumer,11.93,59.65
ORD-16538,2025-05-11,Sports,Northwest,Q2,5.0,Home Office,27.34,136.7
ORD-16539,2025-06-21,Electronics,Mountain,Q2,12.0,Consumer,108.88,1306.56
ORD-16540,2025-07-20,Electronics,Southwest,Q3,4.0,Home Office,140.59,562.36
ORD-16541,2025-04-06,Electronics,Southeast,Q2,11.0,Consumer,144.01,1584.11
ORD-16542,2025-02-26,Books,Midwest,Q1,13.0,Corporate,7.95,103.35
ORD-16543,2025-11-11,Clothing,Northwest,Q4,18.0,Consumer,15.07,271.26
ORD-16544,2025-01-25,Books,Northeast,Q1,,Corporate,7.7,77.0
ORD-16545,2025-02-10,Clothing,Southwest,Q1,3.0,Consumer,13.13,39.39
ORD-16546,2025-05-11,Books,Southwest,Q2,19.0,Home Office,5.86,111.34
ORD-16547,2025-07-03,Books,Southwest,Q3,13.0,Consumer,6.87,89.31
ORD-16548,2025-02-12,Books,Northeast,Q1,7.0,Consumer,6.68,46.76
ORD-16549,2025-02-15,Home & Kitchen,Northeast,Q1,19.0,Home Office,40.03,760.57
ORD-16550,2025-05-27,Sports,Mountain,Q2,14.0,Consumer,22.68,317.52
ORD-16551,2025-09-21,Books,Southeast,Q3,16.0,Corporate,5.52,88.32
ORD-16552,2025-03-15,Clothing,Northeast,Q1,2.0,Corporate,14.69,29.38
ORD-16553,2025-05-21,Clothing,West,Q2,9.0,Consumer,13.53,121.77
ORD-16554,2025-07-05,Beauty,Northeast,Q3,19.0,Consumer,10.44,198.36
ORD-16555,2025-12-25,Clothing,South,Q4,13.0,Home Office,14.38,186.94
ORD-16556,2025-06-12,Beauty,Southwest,Q2,13.0,Consumer,8.97,116.61
ORD-16557,2025-01-15,Electronics,Mid-Atlantic,Q1,2.0,Consumer,123.57,247.14
ORD-16558,2025-09-26,Home & Kitchen,Mid-Atlantic,Q3,11.0,Corporate,32.56,358.16
ORD-16559,2025-11-08,Electronics,Southwest,Q4,20.0,Consumer,140.21,2804.2
ORD-16560,2025-03-11,Clothing,Mountain,Q1,20.0,Corporate,14.53,290.6
ORD-16561,2025-06-18,Clothing,,Q2,12.0,Consumer,15.73,188.76
ORD-16562,2025-02-07,Sports,New England,Q1,4.0,Home Office,22.96,91.84
ORD-16563,2025-02-08,Electronics,Southeast,Q1,15.0,Consumer,160.64,2409.6
ORD-16564,2025-08-21,Sports,Mid-Atlantic,Q3,19.0,Consumer,22.55,428.45
ORD-16565,2025-06-25,Sports,Southwest,Q2,7.0,Home Office,25.790000000000003,180.53
ORD-16566,2025-10-03,Home & Kitchen,West,Q4,,Consumer,33.38,333.8
ORD-16567,2025-07-29,Electronics,Southwest,Q3,10.0,Consumer,138.18,1381.8
ORD-16568,2025-05-01,Electronics,,Q2,18.0,Corporate,138.97,2501.46
ORD-16569,2025-06-05,Home & Kitchen,Southeast,Q2,5.0,Corporate,34.15,170.75
ORD-16570,2025-08-14,Electronics,Mid-Atlantic,Q3,5.0,Consumer,159.65,798.25
ORD-16571,2025-03-14,Home & Kitchen,West,Q1,20.0,Consumer,31.05,621.0
ORD-16572,2025-10-22,Books,Midwest,Q4,17.0,Corporate,6.65,113.05
ORD-16573,2025-12-22,,Southeast,Q4,18.0,Consumer,123.99,2231.82
ORD-16574,2025-01-10,Home & Kitchen,West,Q1,4.0,Home Office,37.31,149.24
ORD-16575,2025-01-21,Books,Southwest,Q1,8.0,Consumer,5.49,43.92
ORD-16576,2025-01-17,Sports,Southwest,Q1,6.0,Home Office,25.29,151.74
ORD-16577,2025-09-05,Sports,Southwest,Q3,4.0,Consumer,28.779999999999998,115.12
ORD-16578,2025-07-07,Sports,Mountain,Q3,13.0,Consumer,33.6,436.8
ORD-16579,2025-11-05,Clothing,Northeast,Q4,20.0,Consumer,12.04,240.8
ORD-16580,2025-12-06,Sports,Mid-Atlantic,Q4,,Consumer,24.64,246.4
ORD-16581,2025-06-16,Books,Northeast,Q2,4.0,Consumer,5.12,20.48
ORD-16582,2025-07-30,Home & Kitchen,South,Q3,4.0,Consumer,47.989999999999995,191.96
ORD-16583,2025-09-25,Clothing,South,Q3,1.0,Home Office,17.87,17.87
ORD-16584,2025-09-09,Clothing,Midwest,Q3,14.0,Consumer,13.21,184.94
ORD-16585,2025-07-29,Clothing,South,Q3,7.0,Home Office,15.35,107.45
ORD-16586,2025-09-10,Electronics,Northeast,Q3,2.0,Consumer,120.62,241.24
ORD-16587,2025-09-12,Home & Kitchen,Southwest,Q3,12.0,Corporate,41.95,503.4
ORD-16588,2025-08-02,Home & Kitchen,Northeast,Q3,19.0,Home Office,37.37,710.03
ORD-16589,2025-08-28,Home & Kitchen,Southwest,Q3,4.0,Home Office,39.81,159.24
ORD-16590,2025-10-20,Electronics,Northwest,Q4,19.0,Consumer,125.78,2389.82
ORD-16591,2025-07-29,Sports,Midwest,Q3,12.0,Corporate,22.93,275.16
ORD-16592,2025-08-22,Electronics,Mid-Atlantic,Q3,16.0,Consumer,121.25,1940.0
ORD-16593,2025-09-23,Electronics,Midwest,Q3,4.0,Consumer,133.22,532.88
ORD-16594,2025-04-01,Home & Kitchen,Southwest,Q2,13.0,Corporate,31.96,415.48
ORD-16595,2025-05-04,Clothing,,Q2,13.0,Consumer,15.02,195.26
ORD-16596,2025-02-13,Electronics,West,Q1,18.0,Consumer,142.77,2569.86
ORD-16597,2025-07-14,Clothing,Northeast,Q3,2.0,Consumer,14.09,28.18
ORD-16598,2025-08-06,Beauty,Mid-Atlantic,Q3,12.0,Consumer,12.0,144.0
ORD-16599,2025-11-04,Home & Kitchen,Southwest,Q4,1.0,Consumer,200.735,
ORD-16600,2025-05-29,Clothing,West,Q2,,Home Office,15.83,158.3
ORD-16601,2025-04-24,Electronics,Northeast,Q2,8.0,Consumer,134.66,1077.28
ORD-16602,2025-03-06,Beauty,West,Q1,12.0,Corporate,8.02,96.24
ORD-16603,2025-01-06,Sports,Northwest,Q1,19.0,Corporate,23.61,448.59
ORD-16604,2025-12-07,Beauty,Southeast,Q4,8.0,Corporate,8.77,70.16
ORD-16605,2025-05-08,Sports,Mountain,Q2,19.0,Corporate,23.04,437.76
ORD-16606,2025-07-01,Home & Kitchen,Mid-Atlantic,Q3,16.0,Corporate,31.77,508.32
ORD-16607,2025-08-10,Beauty,South,Q3,17.0,Consumer,13.31,226.27
ORD-16608,2025-05-01,Sports,New England,Q2,1.0,Consumer,25.009999999999998,25.01
ORD-16609,2025-11-05,Beauty,Mid-Atlantic,Q4,5.0,Home Office,11.51,57.55
ORD-16610,2025-06-12,Books,West,Q2,4.0,Home Office,7.01,28.04
ORD-16611,2025-05-24,Clothing,New England,Q2,15.0,Corporate,12.42,186.3
ORD-16612,2025-12-26,Books,West,Q4,1.0,Consumer,200.735,
ORD-16613,2025-10-31,Home & Kitchen,West,Q4,17.0,Consumer,32.31,549.27
ORD-16614,2025-01-29,Sports,Southeast,Q1,16.0,Consumer,35.53,568.48
ORD-16615,2025-03-26,Electronics,Southwest,Q1,20.0,Corporate,141.71,2834.2
ORD-16616,2025-01-03,Beauty,South,Q1,11.0,Corporate,10.35,113.85
ORD-16617,2025-05-28,Sports,Northwest,Q2,18.0,Corporate,27.77,499.86
ORD-16618,2025-12-29,Electronics,Northwest,Q4,5.0,Corporate,154.16,770.8
ORD-16619,2025-08-30,Beauty,Northeast,Q3,19.0,Consumer,11.27,214.13
ORD-16620,2025-04-06,Sports,Southwest,Q2,11.0,Corporate,19.16,210.76
ORD-16621,2025-10-20,Clothing,New England,Q4,17.0,Consumer,14.08,239.36
ORD-16622,2025-05-31,Clothing,New England,Q2,4.0,Corporate,11.3,45.2
ORD-16623,2025-05-16,Home & Kitchen,West,Q2,13.0,Consumer,40.03,520.39
ORD-16624,2025-10-13,Home & Kitchen,Southwest,Q4,20.0,Consumer,38.7,774.0
ORD-16625,2025-10-23,Electronics,Northwest,Q4,4.0,Consumer,160.94,643.76
ORD-16626,2025-12-18,Electronics,Southeast,Q4,,Home Office,148.47,1484.7
ORD-16627,2025-07-31,Electronics,Mid-Atlantic,Q3,8.0,Corporate,139.5,1116.0
ORD-16628,2025-10-04,Clothing,Southeast,Q4,1.0,Consumer,10.98,10.98
ORD-16629,2025-03-16,Electronics,New England,Q1,2.0,Corporate,118.80000000000001,237.6
ORD-16630,2025-09-04,Beauty,Southeast,Q3,1.0,Corporate,8.72,8.72
ORD-16631,2025-10-16,Home & Kitchen,Northwest,Q4,1.0,Corporate,200.735,
ORD-16632,2025-05-01,Beauty,South,Q2,17.0,Consumer,9.6,163.2
ORD-16633,2025-11-17,Electronics,West,Q4,8.0,Consumer,136.45000000000002,1091.6
ORD-16634,2025-08-12,Home & Kitchen,South,Q3,15.0,Consumer,42.19,632.85
ORD-16635,2025-01-04,Clothing,West,Q1,3.0,Consumer,13.86,41.58
ORD-16636,2025-12-01,Sports,Southwest,Q4,19.0,Corporate,27.42,520.98
ORD-16637,2025-02-17,Beauty,Northwest,Q1,2.0,Consumer,8.99,17.98
ORD-16638,2025-07-28,Sports,Midwest,Q3,17.0,Consumer,25.84,439.28
ORD-16639,2025-01-16,Electronics,Northwest,Q1,,Consumer,101.29,1012.9
ORD-16640,2025-12-28,Beauty,Northeast,Q4,4.0,Consumer,9.129999999999999,36.52
ORD-16641,2025-06-16,Home & Kitchen,Southeast,Q2,14.0,Home Office,34.72,486.08
ORD-16642,2025-03-10,Sports,Northwest,Q1,3.0,Home Office,22.430000000000003,67.29
ORD-16643,2025-01-30,Home & Kitchen,Midwest,Q1,19.0,Consumer,40.38,767.22
ORD-16644,2025-12-04,Home & Kitchen,Mid-Atlantic,Q4,3.0,Home Office,44.199999999999996,132.6
ORD-16645,2025-12-08,Electronics,Southwest,Q4,9.0,Consumer,136.17,1225.53
ORD-16646,2025-10-14,Beauty,Midwest,Q4,4.0,Corporate,9.61,38.44
ORD-16647,2025-09-13,Clothing,South,Q3,18.0,Consumer,15.84,285.12
ORD-16648,2025-08-03,Electronics,Southwest,Q3,3.0,Consumer,161.63,484.89
ORD-16649,2025-02-25,Electronics,Southwest,Q1,7.0,Home Office,134.73000000000002,943.11
ORD-16650,2025-07-29,Books,Southeast,Q3,9.0,Home Office,5.74,51.66
ORD-16651,2025-06-21,Clothing,Mountain,Q2,18.0,Consumer,10.18,183.24
ORD-16652,2025-12-18,Sports,Northwest,Q4,7.0,Home Office,29.18,204.26
ORD-16653,2025-10-25,Books,West,Q4,13.0,Corporate,5.27,68.51
ORD-16654,2025-06-05,Books,New England,Q2,17.0,Consumer,5.96,101.32
ORD-16655,2025-02-09,Sports,New England,Q1,7.0,Consumer,23.32,163.24
ORD-16656,2025-12-30,Sports,South,Q4,1.0,Consumer,30.74,30.74
ORD-16657,2025-01-15,Clothing,Mountain,Q1,4.0,Corporate,13.41,53.64
ORD-16658,2025-02-01,Electronics,Northeast,Q1,,Home Office,158.88,1588.8
ORD-16659,2025-01-20,Beauty,Southeast,Q1,20.0,Corporate,11.2,224.0
ORD-16660,2025-08-22,Home & Kitchen,Southeast,Q3,11.0,Corporate,33.93,373.23
ORD-16661,2025-12-17,Electronics,South,Q4,1.0,Corporate,192.74,192.74
ORD-16662,2025-06-30,Beauty,Mid-Atlantic,Q2,14.0,Consumer,10.79,151.06
ORD-16663,2025-03-08,Home & Kitchen,Southwest,Q1,16.0,Consumer,27.94,447.04
ORD-16664,2025-05-19,Sports,Northeast,Q2,1.0,Consumer,200.735,
ORD-16665,2025-12-06,Home & Kitchen,Southwest,Q4,14.0,Corporate,33.44,468.16
ORD-16666,2025-03-18,Home & Kitchen,Southeast,Q1,1.0,Home Office,200.735,
ORD-16667,2025-03-30,Clothing,Midwest,Q1,19.0,Consumer,13.18,250.42
ORD-16668,2025-12-21,Home & Kitchen,South,Q4,8.0,Consumer,43.160000000000004,345.28
ORD-16669,2025-10-01,Books,Mountain,Q4,4.0,Corporate,5.46,21.84
ORD-16670,2025-11-08,,Northeast,Q4,2.0,Consumer,127.89,255.78
ORD-16671,2025-11-30,Clothing,Southwest,Q4,13.0,Corporate,14.3,185.9
ORD-16672,2025-02-24,Beauty,New England,Q1,6.0,Consumer,10.58,63.48
ORD-16673,2025-03-10,Clothing,Northwest,Q1,12.0,Corporate,10.44,125.28
ORD-16674,2025-04-02,Clothing,New England,Q2,13.0,Corporate,13.02,169.26
ORD-16675,2025-04-17,Clothing,Northeast,Q2,17.0,Consumer,12.31,209.27
ORD-16676,2025-10-29,Electronics,West,Q4,2.0,Home Office,142.84,285.68
ORD-16677,2025-10-04,Clothing,,Q4,19.0,Consumer,11.83,224.77
ORD-16678,2025-12-12,Sports,Southwest,Q4,2.0,Consumer,27.79,55.58
ORD-16679,2025-03-05,Home & Kitchen,West,Q1,6.0,Consumer,35.53,213.18
ORD-16680,2025-12-24,Electronics,Northwest,Q4,1.0,Home Office,163.82999999999998,163.83
ORD-16681,2025-11-12,Clothing,Mid-Atlantic,Q4,2.0,Consumer,13.39,26.78
ORD-16682,2025-03-17,Electronics,Southeast,Q1,16.0,Consumer,192.51,3080.16
ORD-16683,2025-10-12,Books,Southeast,Q4,6.0,Corporate,6.41,38.46
ORD-16684,2025-05-20,Clothing,Southeast,Q2,8.0,Consumer,12.370000000000001,98.96
ORD-16685,2025-03-09,Books,Mid-Atlantic,Q1,1.0,Consumer,5.34,5.34
ORD-16686,2025-08-30,Clothing,West,Q3,7.0,Consumer,13.91,97.37
ORD-16687,2025-09-30,Sports,Northeast,Q3,1.0,Home Office,22.400000000000002,22.4
ORD-16688,2025-03-14,Clothing,Northwest,Q1,16.0,Home Office,12.9,206.4
ORD-16689,2025-05-21,Electronics,West,Q2,8.0,Consumer,141.67,1133.36
ORD-16690,2025-12-16,Electronics,Southwest,Q4,8.0,Corporate,154.58,1236.64
ORD-16691,2025-09-21,Home & Kitchen,West,Q3,14.0,Consumer,34.62,484.68
ORD-16692,2025-12-17,Clothing,Mid-Atlantic,Q4,5.0,Corporate,13.68,68.4
ORD-16693,2025-01-05,Clothing,Northwest,Q1,19.0,Consumer,12.41,235.79
ORD-16694,2025-01-28,Sports,New England,Q1,9.0,Consumer,26.05,234.45
ORD-16695,2025-06-29,Electronics,Midwest,Q2,20.0,Corporate,108.67,2173.4
ORD-16696,2025-04-10,Clothing,Northeast,Q2,17.0,Consumer,14.28,242.76
ORD-16697,2025-03-29,Sports,Mid-Atlantic,Q1,19.0,Consumer,22.78,432.82
ORD-16698,2025-03-22,Home & Kitchen,West,Q1,17.0,Home Office,29.45,500.65
ORD-16699,2025-08-21,Sports,Southwest,Q3,17.0,Home Office,25.62,435.54
ORD-16700,2025-06-19,Clothing,South,Q2,1.0,Consumer,10.32,10.32
ORD-16701,2025-10-17,Clothing,Southwest,Q4,15.0,Corporate,12.94,194.1
ORD-16702,2025-03-06,Electronics,Mid-Atlantic,Q1,20.0,Corporate,127.18,2543.6
ORD-16703,2025-04-21,Books,South,Q2,17.0,Consumer,5.29,89.93
ORD-16704,2025-02-23,Sports,Northeast,Q1,5.0,Home Office,25.700000000000003,128.5
ORD-16705,2025-08-18,Books,,Q3,14.0,Corporate,5.72,80.08
ORD-16706,2025-01-22,Clothing,Southeast,Q1,9.0,Corporate,17.17,154.53
ORD-16707,2025-12-08,Sports,New England,Q4,1.0,Consumer,31.729999999999997,31.73
ORD-16708,2025-12-03,Clothing,West,Q4,4.0,Consumer,10.81,43.24
ORD-16709,2025-08-05,Home & Kitchen,Mid-Atlantic,Q3,6.0,Consumer,34.04,204.24
ORD-16710,2025-01-21,Sports,West,Q1,12.0,Consumer,24.83,297.96
ORD-16711,2025-08-25,Electronics,Midwest,Q3,14.0,Consumer,145.92,2042.88
ORD-16712,2025-12-12,Electronics,Northeast,Q4,3.0,Consumer,140.47,421.41
ORD-16713,2025-02-17,Clothing,Midwest,Q1,7.0,Consumer,12.95,90.65
ORD-16714,2025-09-14,Sports,Southeast,Q3,8.0,Consumer,22.279999999999998,178.24
ORD-16715,2025-10-18,Clothing,Southeast,Q4,5.0,Consumer,12.28,61.4
ORD-16716,2025-10-15,Clothing,Southeast,Q4,10.0,Consumer,11.49,114.9
ORD-16717,2025-11-13,Books,West,Q4,19.0,Consumer,5.24,99.56
ORD-16718,2025-11-14,Clothing,Midwest,Q4,15.0,Corporate,13.57,203.55
ORD-16719,2025-11-05,Electronics,Southwest,Q4,7.0,Consumer,137.32000000000002,961.24
ORD-16720,2025-05-10,Home & Kitchen,Southwest,Q2,3.0,Home Office,31.080000000000002,93.24
ORD-16721,2025-08-20,Sports,West,Q3,5.0,Corporate,25.61,128.05
ORD-16722,2025-10-30,Electronics,New England,Q4,16.0,Corporate,170.32,2725.12
ORD-16723,2025-07-26,Home & Kitchen,Mid-Atlantic,Q3,4.0,Home Office,42.42,169.68
ORD-16724,2025-12-24,Electronics,Mountain,Q4,5.0,Consumer,109.67999999999999,548.4
ORD-16725,2025-01-31,Home & Kitchen,Southeast,Q1,5.0,Consumer,44.36,221.8
ORD-16726,2025-05-26,Clothing,South,Q2,16.0,Consumer,12.66,202.56
ORD-16727,2025-05-31,Clothing,Mountain,Q2,12.0,Consumer,9.67,116.04
ORD-16728,2025-04-17,Home & Kitchen,Midwest,Q2,18.0,Consumer,38.3,689.4
ORD-16729,2025-03-22,Books,South,Q1,16.0,Home Office,7.66,122.56
ORD-16730,2025-07-24,Beauty,Southwest,Q3,4.0,Consumer,9.13,36.52
ORD-16731,2025-01-04,Books,West,Q1,11.0,Home Office,6.28,69.08
ORD-16732,2025-10-09,Beauty,West,Q4,5.0,Corporate,9.89,49.45
ORD-16733,2025-07-02,Electronics,Southwest,Q3,14.0,Corporate,121.8,1705.2
ORD-16734,2025-05-05,Clothing,South,Q2,3.0,Consumer,10.96,32.88
ORD-16735,2025-05-08,Books,Northeast,Q2,7.0,Corporate,5.32,37.24
ORD-16736,2025-08-14,Beauty,,Q3,20.0,Consumer,11.53,230.6
ORD-16737,2025-10-15,Books,Southeast,Q4,1.0,Consumer,6.779999999999999,6.78
ORD-16738,2025-11-11,Electronics,Midwest,Q4,7.0,Home Office,126.5,885.5
ORD-16739,2025-10-03,Clothing,Mid-Atlantic,Q4,15.0,Consumer,16.07,241.05
ORD-16740,2025-10-31,Clothing,,Q4,9.0,Consumer,11.01,99.09
ORD-16741,2025-08-21,Clothing,Northeast,Q3,7.0,Home Office,14.29,100.03
ORD-16742,2025-11-10,Clothing,West,Q4,13.0,Consumer,13.91,180.83
ORD-16743,2025-11-26,Clothing,Mid-Atlantic,Q4,,Corporate,12.94,129.4
ORD-16744,2025-11-11,Beauty,South,Q4,8.0,Corporate,11.96,95.68
ORD-16745,2025-02-22,Clothing,Midwest,Q1,14.0,Consumer,14.46,202.44
ORD-16746,2025-11-25,Electronics,West,Q4,17.0,Home Office,148.56,2525.52
ORD-16747,2025-09-25,Beauty,Mid-Atlantic,Q3,1.0,Home Office,10.040000000000001,10.04
ORD-16748,2025-12-15,Home & Kitchen,Southwest,Q4,15.0,Consumer,35.04,525.6
ORD-16749,2025-03-13,Home & Kitchen,Northwest,Q1,17.0,Consumer,31.91,542.47
ORD-16750,2025-05-23,Home & Kitchen,South,Q2,7.0,Corporate,28.61,200.27
ORD-16751,2025-06-24,Sports,New England,Q2,5.0,Corporate,25.799999999999997,129.0
ORD-16752,2025-06-24,Home & Kitchen,Northeast,Q2,5.0,Corporate,33.7,168.5
ORD-16753,2025-02-01,Books,Midwest,Q1,4.0,Consumer,7.65,30.6
ORD-16754,2025-12-20,Home & Kitchen,Northeast,Q4,11.0,Consumer,36.11,397.21
ORD-16755,2025-02-23,Clothing,Mountain,Q1,7.0,Home Office,12.34,86.38
ORD-16756,2025-05-07,Clothing,Southwest,Q2,19.0,Consumer,13.28,252.32
ORD-16757,2025-03-29,Home & Kitchen,Southwest,Q1,14.0,Corporate,32.22,451.08
ORD-16758,2025-07-08,Home & Kitchen,New England,Q3,12.0,Home Office,40.2,482.4
ORD-16759,2025-06-21,Beauty,New England,Q2,5.0,Consumer,9.83,49.15
ORD-16760,2025-04-11,Electronics,New England,Q2,9.0,Corporate,150.02,1350.18
ORD-16761,2025-08-23,Beauty,South,Q3,4.0,Consumer,12.2,48.8
ORD-16762,2025-08-29,Beauty,Mid-Atlantic,Q3,13.0,Home Office,10.95,142.35
ORD-16763,2025-01-10,Beauty,Midwest,Q1,1.0,Consumer,10.05,10.05
ORD-16764,2025-03-31,Home & Kitchen,Mid-Atlantic,Q1,12.0,Consumer,28.85,346.2
ORD-16765,2025-06-09,Books,New England,Q2,,Corporate,6.48,64.8
ORD-16766,2025-12-20,Clothing,West,Q4,5.0,Corporate,13.8,69.0
ORD-16767,2025-06-26,Electronics,Southwest,Q2,12.0,Consumer,116.61,1399.32
ORD-16768,2025-08-11,Sports,Northeast,Q3,9.0,Consumer,26.45,238.05
ORD-16769,2025-05-07,Electronics,,Q2,19.0,Consumer,171.94,3266.86
ORD-16770,2025-09-30,Beauty,New England,Q3,4.0,Consumer,9.23,36.92
ORD-16771,2025-03-21,Electronics,Northeast,Q1,5.0,Corporate,171.54,857.7
ORD-16772,2025-03-17,Electronics,South,Q1,18.0,Consumer,166.56,2998.08
ORD-16773,2025-05-28,Electronics,Mountain,Q2,17.0,Corporate,124.47,2115.99
ORD-16774,2025-06-24,Clothing,New England,Q2,1.0,Home Office,200.735,
ORD-16775,2025-02-28,Electronics,New England,Q1,1.0,Home Office,141.45999999999998,141.46
ORD-16776,2025-07-24,,Southeast,Q3,6.0,Corporate,142.03,852.18
ORD-16777,2025-10-28,Beauty,South,Q4,1.0,Consumer,12.99,12.99
ORD-16778,2025-05-07,Beauty,South,Q2,14.0,Consumer,10.15,142.1
ORD-16779,2025-07-21,Sports,Southeast,Q3,13.0,Home Office,22.53,292.89
ORD-16780,2025-11-02,Sports,South,Q4,20.0,Home Office,29.02,580.4
ORD-16781,2025-10-02,Clothing,Northwest,Q4,9.0,Consumer,15.73,141.57
ORD-16782,2025-06-22,Sports,Southeast,Q2,9.0,Home Office,20.74,186.66
ORD-16783,2025-10-28,Home & Kitchen,Mid-Atlantic,Q4,13.0,Home Office,35.089999999999996,456.17
ORD-16784,2025-01-15,Home & Kitchen,West,Q1,5.0,Home Office,36.54,182.7
ORD-16785,2025-07-01,Beauty,West,Q3,8.0,Corporate,10.040000000000001,80.32
ORD-16786,2025-04-28,Electronics,Mid-Atlantic,Q2,17.0,Home Office,147.69,2510.73
ORD-16787,2025-02-19,Sports,South,Q1,19.0,Home Office,25.98,493.62
ORD-16788,2025-05-05,Clothing,Mid-Atlantic,Q2,7.0,Consumer,12.01,84.07
ORD-16789,2025-01-28,Electronics,Northeast,Q1,1.0,Home Office,200.735,
ORD-16790,2025-07-09,Electronics,Northwest,Q3,5.0,Consumer,158.41,792.05
ORD-16791,2025-04-24,Electronics,Mid-Atlantic,Q2,,Consumer,135.73000000000002,1357.3
ORD-16792,2025-09-01,Sports,Mountain,Q3,14.0,Corporate,35.0,490.0
ORD-16793,2025-01-04,Books,Southwest,Q1,20.0,Corporate,5.32,106.4
ORD-16794,2025-02-25,Clothing,Midwest,Q1,13.0,Home Office,13.86,180.18
ORD-16795,2025-08-10,Clothing,New England,Q3,17.0,Consumer,13.89,236.13
ORD-16796,2025-12-06,Electronics,Mid-Atlantic,Q4,6.0,Consumer,149.79999999999998,898.8
ORD-16797,2025-02-17,Sports,West,Q1,3.0,Consumer,21.18,63.54
ORD-16798,2025-06-25,Electronics,Southwest,Q2,4.0,Consumer,107.85000000000001,431.4
ORD-16799,2025-11-27,Books,New England,Q4,14.0,Corporate,7.58,106.12
ORD-16800,2025-02-08,Beauty,Southwest,Q1,8.0,Consumer,7.78,62.24
ORD-16801,2025-10-25,Sports,South,Q4,14.0,Consumer,31.74,444.36
ORD-16802,2025-08-29,Home & Kitchen,West,Q3,17.0,Consumer,34.45,585.65
ORD-16803,2025-06-25,Beauty,South,Q2,1.0,Corporate,200.735,
ORD-16804,2025-05-17,Home & Kitchen,Northeast,Q2,19.0,Consumer,38.19,725.61
ORD-16805,2025-05-31,Sports,,Q2,14.0,Corporate,31.33,438.62
ORD-16806,2025-06-23,Sports,Mid-Atlantic,Q2,15.0,Consumer,26.59,398.85
ORD-16807,2025-10-27,Home & Kitchen,Northeast,Q4,10.0,Consumer,34.589999999999996,345.9
ORD-16808,2025-11-11,Beauty,Southwest,Q4,9.0,Home Office,11.27,101.43
ORD-16809,2025-08-21,Books,Northwest,Q3,6.0,Consumer,5.9799999999999995,35.88
ORD-16810,2025-11-17,Books,Southeast,Q4,1.0,Corporate,5.279999999999999,5.28
ORD-16811,2025-05-02,Beauty,Mid-Atlantic,Q2,17.0,Corporate,9.39,159.63
ORD-16812,2025-07-24,Electronics,Southeast,Q3,11.0,Corporate,130.82,1439.02
